nro_curso,cod_materia,profesor,nombre,virtual,h_desde,h_hasta,dia,id_cuatrimestre,id_prof,hora_desde,hora_hasta,Es_Individual
9415,PNO,GT,2do Cuatrimestre 2023,0,1900-01-01 10:30:00.000,1900-01-01 11:30:00.000,Martes,58,17,10:30,11:30,1
9416,PNO,PH,2do Cuatrimestre 2023,0,1900-01-01 14:30:00.000,1900-01-01 15:00:00.000,Viernes,58,204,14:30,15:00,1
9419,PR2,SB,2do Cuatrimestre 2023,1,1900-01-01 14:00:00.000,1900-01-01 15:30:00.000,Lunes,58,127,14:00,15:30,0
9488,EFLD,AS,1er Cuatrimestre 2024,0,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Martes,60,190,18:30,20:00,0
9489,EJFU,AH,1er Cuatrimestre 2024,0,1900-01-01 17:00:00.000,1900-01-01 18:30:00.000,Martes,60,120,17:00,18:30,0
9490,RIM,JPA,1er Cuatrimestre 2024,0,1900-01-01 15:30:00.000,1900-01-01 17:00:00.000,Martes,60,30,15:30,17:00,0
9491,ARR1,GT,1er Cuatrimestre 2024,0,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Martes,60,17,10:00,11:30,0
9492,ER&B,PT,1er Cuatrimestre 2024,0,1900-01-01 13:00:00.000,1900-01-01 14:30:00.000,Martes,60,169,13:00,14:30,0
9493,CAN,SA,1er Cuatrimestre 2024,0,1900-01-01 10:00:00.000,1900-01-01 17:00:00.000,Martes,60,208,10:00,17:00,1
9494,EAP1,CR,1er Cuatrimestre 2024,0,1900-01-01 13:00:00.000,1900-01-01 14:30:00.000,Martes,60,124,13:00,14:30,0
9495,EAP2,CR,1er Cuatrimestre 2024,0,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Martes,60,124,11:30,13:00,0
9496,BAJ,AH,1er Cuatrimestre 2024,0,1900-01-01 15:00:00.000,1900-01-01 17:00:00.000,Martes,60,120,15:00,17:00,1
9497,EVOC,CR,1er Cuatrimestre 2024,0,1900-01-01 15:30:00.000,1900-01-01 17:00:00.000,Martes,60,124,15:30,17:00,0
9498,INA1,PH,1er Cuatrimestre 2024,0,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Martes,60,204,11:30,13:00,0
9499,INA1,CR,1er Cuatrimestre 2024,0,1900-01-01 17:00:00.000,1900-01-01 18:30:00.000,Martes,60,124,17:00,18:30,0
9500,CAN,NOM,1er Cuatrimestre 2024,1,1900-01-01 10:00:00.000,1900-01-01 15:00:00.000,Martes,60,21,10:00,15:00,1
9420,GUIA,JPA,2do Cuatrimestre 2023,0,1900-01-01 09:00:00.000,1900-01-01 10:30:00.000,Lunes,58,30,09:00,10:30,0
9501,PNO,RN,1er Cuatrimestre 2024,1,1900-01-01 13:00:00.000,1900-01-01 16:30:00.000,Martes,60,19,13:00,16:30,1
9502,PNO,RN,1er Cuatrimestre 2024,1,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Martes,60,19,18:30,20:00,1
9503,CTO1,TC,1er Cuatrimestre 2024,1,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Martes,60,23,18:30,20:00,0
9504,GUIB,EP,1er Cuatrimestre 2024,1,1900-01-01 10:30:00.000,1900-01-01 11:30:00.000,Martes,60,160,10:30,11:30,0
9505,NTM1,EP,1er Cuatrimestre 2024,1,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Martes,60,160,11:30,13:00,0
9506,PNOC,RN,1er Cuatrimestre 2024,1,1900-01-01 17:00:00.000,1900-01-01 18:30:00.000,Martes,60,19,17:00,18:30,0
9507,PNOC,RN,1er Cuatrimestre 2024,1,1900-01-01 20:00:00.000,1900-01-01 21:30:00.000,Martes,60,19,20:00,21:30,0
9508,PRO,MDM,1er Cuatrimestre 2024,1,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Martes,60,191,11:30,13:00,0
9509,TCV1,TC,1er Cuatrimestre 2024,1,1900-01-01 20:00:00.000,1900-01-01 21:30:00.000,Martes,60,23,20:00,21:30,0
9510,TAM,MDM,1er Cuatrimestre 2024,1,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Martes,60,191,10:00,11:30,0
9511,CAN,EE,1er Cuatrimestre 2024,1,1900-01-01 13:00:00.000,1900-01-01 15:00:00.000,Martes,60,101,13:00,15:00,1
9514,CAN,NOM,1er Cuatrimestre 2024,0,1900-01-01 10:00:00.000,1900-01-01 17:00:00.000,Mi�rcoles,60,21,10:00,17:00,1
9515,GUIA,EP,1er Cuatrimestre 2024,0,1900-01-01 16:30:00.000,1900-01-01 17:30:00.000,Mi�rcoles,60,160,16:30,17:30,0
9516,GUIB,EP,1er Cuatrimestre 2024,0,1900-01-01 14:30:00.000,1900-01-01 15:30:00.000,Mi�rcoles,60,160,14:30,15:30,0
9517,GUIB,EP,1er Cuatrimestre 2024,0,1900-01-01 15:30:00.000,1900-01-01 16:30:00.000,Mi�rcoles,60,160,15:30,16:30,0
9518,INA1,CMZ,1er Cuatrimestre 2024,0,1900-01-01 20:00:00.000,1900-01-01 21:30:00.000,Mi�rcoles,60,104,20:00,21:30,0
9519,INA2,PAN,1er Cuatrimestre 2024,0,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Mi�rcoles,60,122,18:30,20:00,0
9520,NTM1,EP,1er Cuatrimestre 2024,0,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Mi�rcoles,60,160,18:30,20:00,0
9521,NTM2,EP,1er Cuatrimestre 2024,0,1900-01-01 20:00:00.000,1900-01-01 21:30:00.000,Mi�rcoles,60,160,20:00,21:30,0
9522,TAM,FR,1er Cuatrimestre 2024,0,1900-01-01 17:00:00.000,1900-01-01 18:30:00.000,Mi�rcoles,60,159,17:00,18:30,0
9523,GUIB,PAN,1er Cuatrimestre 2024,0,1900-01-01 17:30:00.000,1900-01-01 18:30:00.000,Mi�rcoles,60,122,17:30,18:30,0
9552,GUIB,CMZ,1er Cuatrimestre 2024,0,1900-01-01 13:00:00.000,1900-01-01 14:00:00.000,Mi�rcoles,60,104,13:00,14:00,0
9553,MEI,FR,1er Cuatrimestre 2024,0,1900-01-01 14:00:00.000,1900-01-01 15:30:00.000,Mi�rcoles,60,159,14:00,15:30,0
9563,PNO,IA,1er Cuatrimestre 2024,0,1900-01-01 13:00:00.000,1900-01-01 14:00:00.000,Mi�rcoles,60,171,13:00,14:00,1
9564,APC2,DJ,1er Cuatrimestre 2024,1,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Mi�rcoles,60,6,18:30,20:00,0
9565,ARR1,DJ,1er Cuatrimestre 2024,1,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Mi�rcoles,60,6,11:30,13:00,0
9566,ARR2,DJ,1er Cuatrimestre 2024,1,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Mi�rcoles,60,6,10:00,11:30,0
9567,CAN,RC,1er Cuatrimestre 2024,1,1900-01-01 13:00:00.000,1900-01-01 16:00:00.000,Mi�rcoles,60,189,13:00,16:00,1
9568,GUIB,PAN,1er Cuatrimestre 2024,1,1900-01-01 13:00:00.000,1900-01-01 14:00:00.000,Mi�rcoles,60,122,13:00,14:00,0
9569,IVI,MDM,1er Cuatrimestre 2024,1,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Mi�rcoles,60,191,11:30,13:00,0
9570,INA1,PAN,1er Cuatrimestre 2024,1,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Mi�rcoles,60,122,10:00,11:30,0
9571,INA2,PAN,1er Cuatrimestre 2024,1,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Mi�rcoles,60,122,11:30,13:00,0
9572,MIM,MDM,1er Cuatrimestre 2024,1,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Mi�rcoles,60,191,10:00,11:30,0
9573,APM,IA,1er Cuatrimestre 2024,1,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Mi�rcoles,60,171,18:30,20:00,0
9574,APC3,CR,1er Cuatrimestre 2024,1,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Mi�rcoles,60,124,18:30,20:00,0
9575,PNO,IA,1er Cuatrimestre 2024,1,1900-01-01 20:00:00.000,1900-01-01 21:30:00.000,Mi�rcoles,60,171,20:00,21:30,1
9576,PRP,IF,1er Cuatrimestre 2024,1,1900-01-01 19:00:00.000,1900-01-01 21:00:00.000,Mi�rcoles,60,187,19:00,21:00,0
9577,EAP2,IA,1er Cuatrimestre 2024,1,1900-01-01 17:00:00.000,1900-01-01 18:30:00.000,Mi�rcoles,60,171,17:00,18:30,0
9578,APC1,GT,1er Cuatrimestre 2024,0,1900-01-01 17:00:00.000,1900-01-01 18:30:00.000,Jueves,60,17,17:00,18:30,0
9579,ARR1,GT,1er Cuatrimestre 2024,0,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Jueves,60,17,18:30,20:00,0
9580,EAP3,GT,1er Cuatrimestre 2024,0,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Jueves,60,17,11:30,13:00,0
9581,PNO,GT,1er Cuatrimestre 2024,0,1900-01-01 15:00:00.000,1900-01-01 17:00:00.000,Jueves,60,17,15:00,17:00,1
9582,INA1,PAN,1er Cuatrimestre 2024,0,1900-01-01 13:00:00.000,1900-01-01 14:30:00.000,Jueves,60,122,13:00,14:30,0
9583,MEZ1,PC,1er Cuatrimestre 2024,0,1900-01-01 13:30:00.000,1900-01-01 15:00:00.000,Jueves,60,195,13:30,15:00,0
9584,PNOC,GT,1er Cuatrimestre 2024,0,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Jueves,60,17,10:00,11:30,0
9585,PNOC,RN,1er Cuatrimestre 2024,0,1900-01-01 17:00:00.000,1900-01-01 18:30:00.000,Jueves,60,19,17:00,18:30,0
9586,PTS,PC,1er Cuatrimestre 2024,0,1900-01-01 15:00:00.000,1900-01-01 16:30:00.000,Jueves,60,195,15:00,16:30,0
9587,TAM,PC,1er Cuatrimestre 2024,0,1900-01-01 17:00:00.000,1900-01-01 18:30:00.000,Jueves,60,195,17:00,18:30,0
9588,PTS,PC,1er Cuatrimestre 2024,0,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Jueves,60,195,11:30,13:00,0
9593,NTM1,PAN,1er Cuatrimestre 2024,0,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Jueves,60,122,18:30,20:00,0
9594,BAT,FM,1er Cuatrimestre 2024,0,1900-01-01 10:00:00.000,1900-01-01 14:30:00.000,Jueves,60,9,10:00,14:30,1
9595,ECBC,RN,1er Cuatrimestre 2024,0,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Jueves,60,19,18:30,20:00,0
9596,EFLA,ADM,1er Cuatrimestre 2024,0,1900-01-01 17:00:00.000,1900-01-01 18:30:00.000,Jueves,60,141,17:00,18:30,0
9422,TCC,SS,1er. Cuatrimestre 2023,1,1900-01-01 14:30:00.000,1900-01-01 16:30:00.000,Mi�rcoles,57,210,14:30,16:30,0
9512,PME2,SDD,1er Cuatrimestre 2024,1,1900-01-01 09:30:00.000,1900-01-01 11:00:00.000,Martes,60,205,09:30,11:00,0
9597,EJAD,GT,1er Cuatrimestre 2024,0,1900-01-01 13:00:00.000,1900-01-01 14:30:00.000,Jueves,60,17,13:00,14:30,0
9598,EPOP,CN-,1er Cuatrimestre 2024,0,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Jueves,60,193,11:30,13:00,0
9599,TPXS,ADM,1er Cuatrimestre 2024,0,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Jueves,60,141,18:30,20:00,0
9600,TAM,SB,1er Cuatrimestre 2024,0,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Jueves,60,127,11:30,13:00,0
9601,EAP2,PAN,1er Cuatrimestre 2024,0,1900-01-01 17:00:00.000,1900-01-01 18:30:00.000,Jueves,60,122,17:00,18:30,0
9602,CAN,RC,1er Cuatrimestre 2024,0,1900-01-01 10:30:00.000,1900-01-01 11:30:00.000,Jueves,60,189,10:30,11:30,1
9603,CAN,LF,1er Cuatrimestre 2024,1,1900-01-01 11:00:00.000,1900-01-01 14:00:00.000,Jueves,60,202,11:00,14:00,1
9604,CAN,EE,1er Cuatrimestre 2024,0,1900-01-01 11:00:00.000,1900-01-01 14:30:00.000,Jueves,60,101,11:00,14:30,1
9605,CAN,RC,1er Cuatrimestre 2024,0,1900-01-01 13:30:00.000,1900-01-01 15:30:00.000,Jueves,60,189,13:30,15:30,1
9606,CAN,EE,1er Cuatrimestre 2024,0,1900-01-01 15:30:00.000,1900-01-01 20:00:00.000,Jueves,60,101,15:30,20:00,1
9607,PNO,RN,1er Cuatrimestre 2024,0,1900-01-01 10:00:00.000,1900-01-01 16:30:00.000,Jueves,60,19,10:00,16:30,1
9608,GUIB,EP,1er Cuatrimestre 2024,1,1900-01-01 11:30:00.000,1900-01-01 12:30:00.000,Jueves,60,160,11:30,12:30,0
9625,NTM1,CMZ,1er Cuatrimestre 2024,1,1900-01-01 17:00:00.000,1900-01-01 18:30:00.000,Jueves,60,104,17:00,18:30,0
9627,EAP1,CMZ,1er Cuatrimestre 2024,1,1900-01-01 20:00:00.000,1900-01-01 21:30:00.000,Jueves,60,104,20:00,21:30,0
9628,EAP1,CMZ,1er Cuatrimestre 2024,0,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Viernes,60,104,10:00,11:30,0
9629,BAT,PD,1er Cuatrimestre 2024,0,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Viernes,60,132,11:30,13:00,1
9630,PNO,IA,1er Cuatrimestre 2024,0,1900-01-01 11:30:00.000,1900-01-01 17:00:00.000,Viernes,60,171,11:30,17:00,1
9631,EFLC,IA,1er Cuatrimestre 2024,0,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Viernes,60,171,10:00,11:30,0
9632,EJAC,JPA,1er Cuatrimestre 2024,0,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Viernes,60,30,11:30,13:00,0
9633,GUIC,CMZ,1er Cuatrimestre 2024,0,1900-01-01 13:00:00.000,1900-01-01 16:00:00.000,Viernes,60,104,13:00,16:00,1
9634,GUIB,JPA,1er Cuatrimestre 2024,0,1900-01-01 13:00:00.000,1900-01-01 14:00:00.000,Viernes,60,30,13:00,14:00,0
9635,NTM2,CMZ,1er Cuatrimestre 2024,0,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Viernes,60,104,11:30,13:00,0
9636,PNOC,IA,1er Cuatrimestre 2024,0,1900-01-01 17:00:00.000,1900-01-01 18:30:00.000,Viernes,60,171,17:00,18:30,0
9637,TPR1,PD,1er Cuatrimestre 2024,0,1900-01-01 13:00:00.000,1900-01-01 14:30:00.000,Viernes,60,132,13:00,14:30,0
9659,PTS,FR,1er Cuatrimestre 2024,1,1900-01-01 15:00:00.000,1900-01-01 16:30:00.000,Viernes,60,159,15:00,16:30,0
9664,MEZ1,PC,1er Cuatrimestre 2024,0,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Jueves,60,195,18:30,20:00,0
9668,NTM1,PH,2do Cuatrimestre 2023,0,1900-01-01 09:00:00.000,1900-01-01 10:30:00.000,Lunes,58,204,09:00,10:30,0
9669,LBC,PD,1er Cuatrimestre 2024,0,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Jueves,60,132,18:30,20:00,0
9670,MAS,FR,1er Cuatrimestre 2024,1,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Mi�rcoles,60,159,10:00,11:30,0
9671,PR2,SB,1er Cuatrimestre 2024,1,1900-01-01 14:00:00.000,1900-01-01 15:30:00.000,Lunes,60,127,14:00,15:30,0
9674,NTM1,IA,1er Cuatrimestre 2024,0,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Mi�rcoles,60,171,10:00,11:30,0
9679,GUIC,CMZ,1er Cuatrimestre 2024,0,1900-01-01 14:00:00.000,1900-01-01 17:00:00.000,Mi�rcoles,60,104,14:00,17:00,1
9680,GUIC,CMZ,1er Cuatrimestre 2024,0,1900-01-01 14:00:00.000,1900-01-01 14:30:00.000,Martes,60,104,14:00,14:30,1
9681,LBC,PD,1er Cuatrimestre 2024,1,1900-01-01 16:00:00.000,1900-01-01 17:00:00.000,Viernes,60,132,16:00,17:00,0
9685,EAP2,CR,1er Cuatrimestre 2024,0,1900-01-01 09:00:00.000,1900-01-01 10:30:00.000,Lunes,60,124,09:00,10:30,0
9831,PRP,IF,2do Cuatrimestre 2024,1,1900-01-01 18:00:00.000,1900-01-01 20:00:00.000,Mi�rcoles,61,187,18:00,20:00,0
9832,APT2,FR,2do Cuatrimestre 2024,1,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Mi�rcoles,61,159,10:00,11:30,0
9833,PNO,IA,2do Cuatrimestre 2024,1,1900-01-01 17:00:00.000,1900-01-01 18:30:00.000,Mi�rcoles,61,171,17:00,18:30,1
9834,APC2,CR,2do Cuatrimestre 2024,0,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Jueves,61,124,10:00,11:30,0
9835,ARR1,CR,2do Cuatrimestre 2024,0,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Jueves,61,124,11:30,13:00,0
9426,GUIB,PAN,1er Cuatrimestre 2024,0,1900-01-01 12:00:00.000,1900-01-01 13:00:00.000,Lunes,60,122,12:00,13:00,0
9427,GUIB,EP,1er Cuatrimestre 2024,0,1900-01-01 13:00:00.000,1900-01-01 14:00:00.000,Lunes,60,160,13:00,14:00,0
9428,GUIB,EP,1er Cuatrimestre 2024,0,1900-01-01 15:00:00.000,1900-01-01 16:00:00.000,Lunes,60,160,15:00,16:00,0
9429,GUIB,EP,1er Cuatrimestre 2024,0,1900-01-01 16:00:00.000,1900-01-01 17:00:00.000,Lunes,60,160,16:00,17:00,0
9430,GUIB,EP,1er Cuatrimestre 2024,0,1900-01-01 18:00:00.000,1900-01-01 19:00:00.000,Lunes,60,160,18:00,19:00,0
9431,GUIB,EP,1er Cuatrimestre 2024,0,1900-01-01 17:00:00.000,1900-01-01 18:00:00.000,Lunes,60,160,17:00,18:00,0
9432,EBLU,PAN,1er Cuatrimestre 2024,0,1900-01-01 13:00:00.000,1900-01-01 14:30:00.000,Lunes,60,122,13:00,14:30,0
9433,EJAC,EP,1er Cuatrimestre 2024,0,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Lunes,60,160,11:30,13:00,0
9434,EROC,PAN,1er Cuatrimestre 2024,0,1900-01-01 17:30:00.000,1900-01-01 19:00:00.000,Lunes,60,122,17:30,19:00,0
9435,GRA,PLR,1er Cuatrimestre 2024,0,1900-01-01 11:00:00.000,1900-01-01 14:00:00.000,Lunes,60,8,11:00,14:00,0
9436,GUIA,EP,1er Cuatrimestre 2024,0,1900-01-01 10:30:00.000,1900-01-01 11:30:00.000,Lunes,60,160,10:30,11:30,0
9437,GUIA,PAN,1er Cuatrimestre 2024,0,1900-01-01 16:30:00.000,1900-01-01 18:30:00.000,Lunes,60,122,16:30,18:30,0
9438,TIM1,CC,1er Cuatrimestre 2024,0,1900-01-01 19:30:00.000,1900-01-01 21:00:00.000,Lunes,60,24,19:30,21:00,0
9439,TIM2,CC,1er Cuatrimestre 2024,0,1900-01-01 18:00:00.000,1900-01-01 19:30:00.000,Lunes,60,24,18:00,19:30,0
9440,TIM3,CC,1er Cuatrimestre 2024,0,1900-01-01 14:30:00.000,1900-01-01 16:00:00.000,Lunes,60,24,14:30,16:00,0
9441,GUIB,PAN,1er Cuatrimestre 2024,0,1900-01-01 15:30:00.000,1900-01-01 16:30:00.000,Lunes,60,122,15:30,16:30,0
9442,CAN,RC,1er Cuatrimestre 2024,0,1900-01-01 10:30:00.000,1900-01-01 16:30:00.000,Lunes,60,189,10:30,16:30,1
9476,PNO,GT,1er Cuatrimestre 2024,0,1900-01-01 15:00:00.000,1900-01-01 17:00:00.000,Martes,60,17,15:00,17:00,1
9477,PNOC,GT,1er Cuatrimestre 2024,0,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Martes,60,17,18:30,20:00,0
9478,EAP1,GT,1er Cuatrimestre 2024,0,1900-01-01 17:00:00.000,1900-01-01 18:30:00.000,Martes,60,17,17:00,18:30,0
9479,PNO,LP,1er Cuatrimestre 2024,0,1900-01-01 15:00:00.000,1900-01-01 17:00:00.000,Martes,60,209,15:00,17:00,1
9480,PNOC,LP,1er Cuatrimestre 2024,0,1900-01-01 17:00:00.000,1900-01-01 18:30:00.000,Martes,60,209,17:00,18:30,0
9481,GUIB,AS,1er Cuatrimestre 2024,0,1900-01-01 15:30:00.000,1900-01-01 16:30:00.000,Martes,60,190,15:30,16:30,0
9482,PNO,LP,1er Cuatrimestre 2024,0,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Martes,60,209,18:30,20:00,1
9513,PNO,PH,1er Cuatrimestre 2024,0,1900-01-01 12:00:00.000,1900-01-01 14:00:00.000,Mi�rcoles,60,204,12:00,14:00,1
9524,BAJ,JC,1er Cuatrimestre 2024,0,1900-01-01 11:00:00.000,1900-01-01 13:00:00.000,Mi�rcoles,60,121,11:00,13:00,1
9525,BAJ,JC,1er Cuatrimestre 2024,0,1900-01-01 15:00:00.000,1900-01-01 17:00:00.000,Mi�rcoles,60,121,15:00,17:00,1
9526,BAJ,PT,1er Cuatrimestre 2024,0,1900-01-01 14:30:00.000,1900-01-01 17:00:00.000,Mi�rcoles,60,169,14:30,17:00,1
9527,SAXF,LN,1er Cuatrimestre 2024,0,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Mi�rcoles,60,136,10:00,11:30,1
9528,SAXF,LN,1er Cuatrimestre 2024,0,1900-01-01 13:00:00.000,1900-01-01 14:30:00.000,Mi�rcoles,60,136,13:00,14:30,1
9529,EJAD,LN,1er Cuatrimestre 2024,0,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Mi�rcoles,60,136,11:30,13:00,0
9530,GUIA,PAN,1er Cuatrimestre 2024,0,1900-01-01 20:00:00.000,1900-01-01 21:00:00.000,Mi�rcoles,60,122,20:00,21:00,0
9531,GUIB,CMZ,1er Cuatrimestre 2024,0,1900-01-01 17:30:00.000,1900-01-01 18:30:00.000,Mi�rcoles,60,104,17:30,18:30,0
9532,APM,CMZ,1er Cuatrimestre 2024,0,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Mi�rcoles,60,104,18:30,20:00,0
9533,BAT,PD,1er Cuatrimestre 2024,0,1900-01-01 15:00:00.000,1900-01-01 17:00:00.000,Mi�rcoles,60,132,15:00,17:00,1
9534,CAN,EE,1er Cuatrimestre 2024,0,1900-01-01 11:30:00.000,1900-01-01 14:30:00.000,Mi�rcoles,60,101,11:30,14:30,1
9535,CAN,EE,1er Cuatrimestre 2024,0,1900-01-01 15:30:00.000,1900-01-01 19:30:00.000,Mi�rcoles,60,101,15:30,19:30,1
9536,EIMP,PH,1er Cuatrimestre 2024,0,1900-01-01 14:30:00.000,1900-01-01 16:00:00.000,Mi�rcoles,60,204,14:30,16:00,0
9537,EJAC,JC,1er Cuatrimestre 2024,0,1900-01-01 13:00:00.000,1900-01-01 14:30:00.000,Mi�rcoles,60,121,13:00,14:30,0
9538,ESFU,PT,1er Cuatrimestre 2024,0,1900-01-01 17:00:00.000,1900-01-01 18:30:00.000,Mi�rcoles,60,169,17:00,18:30,0
9539,ERA,PD,1er Cuatrimestre 2024,0,1900-01-01 13:00:00.000,1900-01-01 14:30:00.000,Mi�rcoles,60,132,13:00,14:30,0
9540,GRA,FR,1er Cuatrimestre 2024,0,1900-01-01 18:30:00.000,1900-01-01 21:30:00.000,Mi�rcoles,60,159,18:30,21:30,0
9541,INA2,EP,1er Cuatrimestre 2024,0,1900-01-01 13:00:00.000,1900-01-01 14:30:00.000,Mi�rcoles,60,160,13:00,14:30,0
9542,LBC,PD,1er Cuatrimestre 2024,0,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Mi�rcoles,60,132,10:00,11:30,0
9543,LBC,PD,1er Cuatrimestre 2024,0,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Mi�rcoles,60,132,18:30,20:00,0
9544,TIM1,CC,1er Cuatrimestre 2024,0,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Mi�rcoles,60,24,10:00,11:30,0
9545,TIM2,CC,1er Cuatrimestre 2024,0,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Mi�rcoles,60,24,11:30,13:00,0
9546,TPR1,PD,1er Cuatrimestre 2024,0,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Mi�rcoles,60,132,11:30,13:00,0
9547,TPR1,PD,1er Cuatrimestre 2024,0,1900-01-01 17:00:00.000,1900-01-01 18:30:00.000,Mi�rcoles,60,132,17:00,18:30,0
9548,NTM2,EP,1er Cuatrimestre 2024,1,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Jueves,60,160,10:00,11:30,0
9549,CPC1,JPR,1er Cuatrimestre 2024,0,1900-01-01 12:00:00.000,1900-01-01 13:30:00.000,Mi�rcoles,60,12,12:00,13:30,0
9550,APC4,JPR,1er Cuatrimestre 2024,0,1900-01-01 13:30:00.000,1900-01-01 15:00:00.000,Mi�rcoles,60,12,13:30,15:00,0
9551,GUIA,EP,1er Cuatrimestre 2024,0,1900-01-01 11:30:00.000,1900-01-01 12:30:00.000,Mi�rcoles,60,160,11:30,12:30,0
9554,PNOC,IA,1er Cuatrimestre 2024,0,1900-01-01 14:30:00.000,1900-01-01 16:00:00.000,Mi�rcoles,60,171,14:30,16:00,0
9555,PNOC,PH,1er Cuatrimestre 2024,0,1900-01-01 17:00:00.000,1900-01-01 18:30:00.000,Mi�rcoles,60,204,17:00,18:30,0
9556,PNOC,LP,1er Cuatrimestre 2024,0,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Mi�rcoles,60,209,18:30,20:00,0
9557,PNO,LP,1er Cuatrimestre 2024,0,1900-01-01 20:00:00.000,1900-01-01 21:30:00.000,Mi�rcoles,60,209,20:00,21:30,1
9558,PNO,LP,1er Cuatrimestre 2024,0,1900-01-01 17:00:00.000,1900-01-01 18:30:00.000,Mi�rcoles,60,209,17:00,18:30,1
9559,NTM1,CMZ,1er Cuatrimestre 2024,0,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Mi�rcoles,60,104,10:00,11:30,0
9560,INA1,IA,1er Cuatrimestre 2024,0,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Mi�rcoles,60,171,11:30,13:00,0
9561,EAP1,EP,1er Cuatrimestre 2024,0,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Mi�rcoles,60,160,10:00,11:30,0
9562,APC1,CMZ,1er Cuatrimestre 2024,0,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Mi�rcoles,60,104,11:30,13:00,0
9589,PTS,PC,1er Cuatrimestre 2024,0,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Jueves,60,195,10:00,11:30,0
9590,GUIB,PAN,1er Cuatrimestre 2024,0,1900-01-01 10:30:00.000,1900-01-01 11:30:00.000,Jueves,60,122,10:30,11:30,0
9591,GUIB,PAN,1er Cuatrimestre 2024,0,1900-01-01 15:00:00.000,1900-01-01 16:00:00.000,Jueves,60,122,15:00,16:00,0
9592,GUIB,PAN,1er Cuatrimestre 2024,0,1900-01-01 16:00:00.000,1900-01-01 17:00:00.000,Jueves,60,122,16:00,17:00,0
9609,BAJ,PT,1er Cuatrimestre 2024,1,1900-01-01 10:30:00.000,1900-01-01 13:00:00.000,Jueves,60,169,10:30,13:00,1
9610,BAT,FM,1er Cuatrimestre 2024,1,1900-01-01 16:00:00.000,1900-01-01 18:30:00.000,Jueves,60,9,16:00,18:30,1
